sentiment,review_body,product_category
1,I was really pleased with this skirt. the lightness of the fabric is nice and the colors matched the photos. i was initially concerned that it might be stiff and uncomfortable  but it feels like it has a bit of stretch and offers some good movement. sometimes retailer skirts seem to run small to me  but this fit perfectly in my regularl size.,Skirts
1,This is a beautiful skirt. it is exactly as pictured. the colors are bright and vibrant and the skirt is very full as expected. i feel like it does run a bit small. i'm usually an 8 in skirts and dresses and bought a 10. it was a bit snug at the waist but not too tight so i decided to keep it for now. my one complaint is the horrible noise that the skirt makes with my every movement. anyone and everyone can hear you coming from a mile away. the skirt is beautiful but a little stiff as well. i do,Skirts
1,Such a pretty skirt. i think it's a very versatile piece. a bit heavier  can't wait to wear when it cools down more. i saw the dress that is similar to the skirt in the catalog last month and loved it too. note the skirt does not have the same shine in the fabric that the dress does.,Skirts
1,I love the style and quality of this skirt. the material is a bit heavier than anticipated  so it works well in cooler months  and the thickness makes it easy to wear a shirt underneath. it fits true to size - my usual 6 is form-fitting without being overly snug or pulled.  i am on the taller side  and the skirt is fairly long - it comes to the bottom of my knee.,Skirts
1,"This was a lovely skirt. the colors are beautiful  and the style is not too poofy like other ball skirts. it is very high waisted  and at 5'8"" the length was similar to the model.",Skirts
1,"This skirt looks very nice in person and it hugs one's cure beautifully. the hem is uneven which makes it more interesting. i am 5'2""  120lbs  tried it in the navy/beige color in size s and size xs  and i found size xs fits better. the fabric is soft and stretchy  and it drapes well. because i am petite  the length of the normal size fits me more like a maxi skirt (it goes all the way down to my mid calf). unfortunately  the petite xs is sold out  so i have to settle with the normal size xs. sti",Skirts
1,This is a great skirt that could be worn to a wedding or worn more casually with a cool tshirt. it is not too puffy and the inner skirt is stretchy and more fitted. i had to size 1 size down. really nice.,Skirts
-1,After reading the reviews i placed an order because it was the only top that caught my eye on the entire price downs. lately all my usual l/10 sizes from retailer turn out huge so i ordered a size smaller from what i usually wear. all would have been ok if the top wasn't so darn short. for reference i'm 6 ft tall  160 lb. it's weird that this top looks completely the opposite of the model on the photo  from a loose looking fit with longer sleeves looking like a stylized sweatshirt that is not what,Sleep
-1,A truly unwearable slip: scratchy fabric  bunchy skirt  teeny bodice. it feels like you are wearing wrapping paper--the foil kind.,Sleep
-1,I gulped when i put this in my bag during retailer days because the price was still too much but thought this has to be wonderful to charge so much  right? boy was i wrong. this is a sweater knit with a very deep v-neck that's incredibly boxy and unattractive. the knit shed all over my pants in the few minutes i had it on. i ordered in xl  having never tried this designer and that was a mistake because i generally wear large or medium. it was swimming on me. the stripes aren't as cute in real life,Sleep
-1,These are very pretty  but i have had a few problems with them. out of the package  i found them to be true to size. i think i purchased the pxxs or the pxs. however  even though they are machine washable  i feel that they shrunk upon washing and are now too short (i am barely over 5' tall). also  the elastic waistband keeps twisting within the casing  which drives me crazy. i have to keep straightening it. i think there are better options for sleep pants.,Sleep
-1,I splurged on this pajama set for myself and now regret it. even though the design is adorable  the fabric contains acrylic and the knitted fairisle part started pilling within the first week of wear. after a month and a couple washes  it looks horrible  and the fleece part is looking a little grungy as well. so so disappointed. the top is intentionally oversized and comes down to my crotch  i could have easily sized down.,Sleep
-1,Length too long and waist to high. these are not sized for petites.,Sleep
-1,Just recently purchased and think it's ok for the price. would never pay full on this one & that's from an retailer shopper who's purchased plenty at full price. design is cute but definitely looks like a sleep shirt esp in the lighter color  so-so on construction - the bottom seams pucker slightly  the pockets bunch up weirdly (steaming/laundering don't help) & the shoulders also hunch up oddly. could be because of the thicker fabric sewn to the knit but laundering didn't help that issue either.,Sleep
-1,I loved these pants - super soft and cozy and perfect for winter. i've worn them a handful of times and have washed them maybe twice max and they already have 2 holes! they don't say handwash and my washer/dryer is brand new and pretty gentle on my clothes. maybe i just ended up with a bad pair  but i found the quality to be disappointing :(,Sleep
-1,I wouldn't be so unhappy if these pants cost about 75% less. they are so cheaply constructed. one wash and they're all but guaranteed to shrink. the material is so cheap and flimsy not at all what i expect from retailer. they are also 32 inch inseam not 35.5 as stated on the web site which is the whole reason i bought them.,Sleep
0,Very pretty  romantic,Sleep
0,I ordered a large and it was skin tight  if that's the look you're going for..,Sleep
0,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,"I *loved* the brown color on the model  and i love the wrap style in general. however  i'm not sure if the color looks as goon on me. i first ordered my standard size small (5'7""  137 lbs 32 b)  which fit  but exchanged it for the looser fit (medium) shown in the pictures. i really like that the material is a thin  but not see through cotton. it has an extra cotton layer lining in front which is nice. the v isn't too low on me  so i don't *have* to wear a cami under. not really crazy about the s",Sleep
0,Maybe it's just that it's a bath robe  but i'm not crazy about how this falls. it is very soft  cozy  and cute  though.,Sleep
0,Love this  but the one thing that made me buy this is that if you look at the pic  the girl has her hand in a pocket - there is no pocket!!! which makes me bring the rating down - some one else had noted that the v is deep - they are very right - be prepared to shift the shirt lots unless you wear something under....... it is- other than that i really like it,Sleep
0,This top is oversized. i normally wear large but thought an xl would be best for sleeping. it's huge. so stick with your normal size or a size down. pretty print. fabric is a bit coarse. undecided about trying a size down because i'm particular and they didn't wow me. also ordered these in the lighter color and they fit the same.,Sleep
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
1,This top is super cute and colorful. admittedly  i have not used it just as a pajama top because i think the world deserves to see this piece of art. super comfy and i recommend this for everyone in most shapes and sizes!,Sleep
1,I was very pleased with this purchase. lovely print  good fit  and silky fabric.,Sleep
1,Very nicely made with attention to detail. thick and comfy. hand washing recommended. that's the only negative.,Sleep
1,This top may be labeled as a part of a sleep set but i threw a cami under it  styled it with skinny jeans and a top knot and this became a very effortless/chic so cal look. love that pop of hot pink too! i went up a size for a little extra wiggle room across my shoulders. overall this is a great summer top!,Sleep
1,Very cute in person  too. soft to the touch and comfy. as a person on the shorter side the roll up cuffs sold me on these pants! can't wait for it to get cool enough to wear them.,Sleep
1,I was looking for a new pair of pajama pants/around-the-house pants/occasional-quick-errand pants to replace a pair that i bought from retailer six years ago and i fell in love with the look of these.they are truly comfy and are flattering on. the lace adds a nice feminine touch that makes me feel pretty even on my laziest days. i'm hoping these will last me another six years.,Sleep
1,These are darling. love flannel and pattern which is very upbeat. wish they were a little more pegged/slim/tapered at the bottoms.,Sleep
1,I was so excited for this to come in the mail  once i got it and opened it up i actually went back to verify this was in fact pajamas! it is great quality and super soft! some positives were that it has pockets! (who knew?!) and like stated before it is super soft and comfortable. the only negative is that it is not physically attractive  it is very baggy and it a-lines out. it's fine its pajamas but if you are wanting something cute for bed and you have a straight body this may not be the answe,Sleep
1,"This is cuter in person  more of a brown than a cream like in the picture. it runs a little smaller than i was expecting  but that's actually good for me as things usually are a little loose up top. i'm 5'6""  120 lbs  32c  and an xs fit well for a sexier look  but if you're wanting it a little looser  i would go up one size.",Sleep
-1,What a let down. the sweater i received in no way resembles the product pictured. based on the original price point  i envisioned a beautiful hand-knitted sweater made of high grade yarn/ wool that i could use for travel. instead  i received something that is grossly oversized for xs/s  made out of weird crafting yarn and looks like an ugly holiday sweater. my kids could make something better than this on their toy loom. not the quality i expected from retailer. back it goes.,Sweaters
-1,I was so excited to get this in the mail... and loved everything about it except for the fact that it was only as long as one inch above my navel! i don't know why it looks like a normal length on the model. im returning it.,Sweaters
-1,This is a beautiful sweater with deep rich colors. i purchased the blue motif. the problem is that the model(s) are small busted  which allows the side panels and front panel to lay nicely and swing in a flattering manner. i am 5'6''  135 pounds and a 36d. i usually wear a small in antro tops. i purchased this online  and was excited upon it's arrival. when i tried it on  i was horrified. it looked like a babydoll maternity sweater on me. the front did not lay well (flat) at all from the chest d,Sweaters
-1,"The design of this sweater is odd. it made me feel very ""round"" when i put it on. the sleeves were wide. the other reviewers were correct in saying that it's a thick sweater  which i thought i'd like. the torso was slimmer and longer than i expected. it really was the odd design of the sleeves that made me not like this sweater.",Sweaters
-1,Granted that i am not as reed thin  or as young  as the model. but i am tall and reasonably slender. i have long hands and small wrists  which would be a factor in the overall effect of this garment. this poncho looked like some sad old stretched out who-knows-what that you'd keep in the car for emergency purposes  in case you needed warmth if the car broke down in a snowstorm -- and i have one of those foldable reflective blankets in the glove box for that purpose. i was looking for a statement,Sweaters
-1,I ordered a small and it is enormous; i usually wear a size 10. it is short but the fullness in the body and the sleeves made me look like a sumo wrestler. also  it is a very heavy knit which would be great for up north but too bulky for atlanta unless the temps are in the 40s. i'm sending it back.,Sweaters
-1,Yikes!  quite a smell off of this one- like wet/hot wool.  the color was beautiful  but the sweater is enormous!  strange fit under the arms as well.  this one went back the same day.,Sweaters
-1,This is the widest sweater i have ever seen. i laughed out loud when i opened it  and then showed it around my office and everyone else cracked up too. it is comically wide.     even when i was 9-1/2 months pregnant  the m/l would have been pretty roomy on me. now that i'm back to about a size 10-12  this looks like jared from subway's pre-weight-loss pants  in sweater form. ridiculous!,Sweaters
-1,This jacket is so cute and fits perfect and i love the motif. however  it deposited black linty particle all over my pants and top and the fabric was already pilling just from being on the hanger in the store. this piece will look bad/worn/old in a very short period of time. it's a big shame  because it's so perfect in every other way. i choose not to buy it. it's very expensive for the quality.,Sweaters
0,I bought this sweater online and was surprised by how thick and fluffy it is. this is a warm and cozy sweater  more bulky than oversized. pattern has a comic book-style art look. it has raglan sleeves and a boxy cut and narrows a bit at the waist. cute  warm sweater for winter--wore with an undershirt.,Sweaters
0,I loved the look of this tunic. it is made well and very pretty. it was so big and heavy i had to return it. i think the small in this would be too big.,Sweaters
0,This sweater has a fun big bold flower and a nice blue color and is quite roomy. the fit is larger around the arms and chest  which might work well for people who are very curvy on top. it seems to taper a bit to the waist. the roomy fit to the arms gives it almost a bat wing shape. it was too overwhelming on my petite frame  what with the bold flower and the fit  so i passed. but if you like the big flower and color and want a roomy sweater  this could work well for you.,Sweaters
0,I ordered this sweater in xxsp and the sweater is still very large on me. it is definitely a sweater that is supposed to hang off of your shoulders  however  i'm finding that it wants to fall all the way off of me. the quality is nice. it is medium in weight. it has a cottony feeling  but it not super soft. it looks way better on the model shown than in person to me. i wanted to love it  but i only just like it. i think others will like this if you are looking for a fun  loose look in a sweater.,Sweaters
0,Bought this in the store and fell in love with it. very soft and flattering to wear. however  after wearing it one day it is already starting to pill. this truly is a beautiful sweater  but i fear it will not be beautiful for long. i am willing to take the chance as i got it on sale.,Sweaters
0,This is a flattering  comfortable  soft sweater the instant you put it on. a few instants after that  however  i found mine had relaxed a great deal to become baggy  and pilled even more to become a fuzzy wuzzy monstrosity. i'm not optimistic about its longevity and wouldn't recommend it except for the extravagant single-use buyer.,Sweaters
0,I love ponchos and the colors are gorgeous  but the pictures make it look much longer than it is. i would've loved it if i were petite but i personally don't think it's meant for taller people. such a shame.,Sweaters
0,This piece is lovely if you do not plan to use your arms  or if you are a t-rex. if you are not a mannequin or a dinosaur and actually plan to use your arms  this top may not be for you.,Sweaters
0,Love the warm fuzzies of this sweater  did not love the unflattering cut. the sweater hung lifelessly from my bust line down. plus  it was a little short in the front. i have to send it back. :(,Sweaters
1,I got so many compliments on this the first day i wore it. i think of this more like a sweater coat than a regular sweater. it is extremely soft and warm  but not bulky at all. it lays really neatly  which is why i think of it more like a coat. this will definitely be a staple moving into the winter and then into spring. keep in mind though that this does not button - they're just for show.,Sweaters
1,"This is the second sweater i've purchased recently that i overlooked online  but fell in love with once i tried it on. it is extremely flattering and the length is perfect. i will be wearing this a lot! i am 5'-7""  138 lbs. and the medium fit perfectly.",Sweaters
1,"I ordered this only because it was in the stylist's picks  and decided to see what it was about. i ordered a petite  and don't regret it. the petite on my 5'1.5"" falls right by te hips  which is more flattering for a bomber-style top #not sure if descriptions says that  but it is a bit bomber-style#. the color is truly ivory  not as white as hte picture depicts  though now that i look colsely  you do see a contrast with the white top the model is wearing #so don't expect very white#. as mentione",Sweaters
1,I love love this sweater it's beautiful on and super comfy. my only complaint is that it had a snag and a hole in the back. so i can't say it's good quality.,Sweaters
1,I went into the store to look at a few certain items. this wasn't one of them but it really caught my eye. i got it in yellow. it is such a great sweater. tts,Sweaters
1,"The sweater looked different on each model so i wasn't sure what to expect. luckily  it fitted me similar to the one i was hoping it would  the cream sweater model. i'm 5'6"" and got a size small. i like that it hangs just past my hips and the long sleeves. also  the v-neck isn't too low so i don't have to wear a camisole.it's very cozy and doesn't itch.",Sweaters
1,"This is the perfect sweater for early spring; lightweight; but not too thin. i""m 5'2""  125 lbs. the medium fits perfect.",Sweaters
1,This is really cute - it has a boxy look and bell-like sleeves. the knit is chunky and so very soft. i didn't want to take it off. i purchased an xs in black. it's gorgeous. my beige bra shows through so i will need to wear black or a camp underneath. it feels really heavy - in a good way - and it feels like it will be really warm. the black has a velvety look to it. i'm smitten. i should also mention that it did feel cropped to me - i know i read other reviews that said it wasn't cropped. i fee,Sweaters
1,"The craftmanship & material (not itchy at all to me) are exquisite for this unique sweater/coat  but the shape is not for me. i have a slender build  5'8"" 130 lbs  34 b chest (i oredered my usual sm  which fit)  and the silouette of this piece looked ridiculous on me. when buttoned  the top half was nicely fitted-- not snug; however  the lower half ballooned out to overemphasize the hips due to the pleating in back. the thing is  i have no hips  and having hips is a very good thing  though not i",Sweaters
-1,Loved the material and the style. unfortunately  my fears came true when i received this swimsuit  and there wasn't enough support despite a review i had read. as a 36d  i thought the halter would be enough support  however  the material is too stretchy to rely on that completely. i am sad i won't be keeping this though. the material is heavenly!!!,Swim
-1,I'm disappointed in these pants  which looked so beautiful online and even have pockets! in person the pattern and colors aren't as nice  the fabric is too thin  and the pants look cheap. the pockets are pretty shallow. the fit isn't good either. i ordered up (i'm between sizes) and they're still not as flowy as i'd have liked. these are too pricy as lounge pants for me to be on the fence about them  so they're going back. if you buy them knowing about the thin fabric and snug fit  they might wo,Swim
-1,I was so excited to splurge on a mara hoffman suit and was sorely disappointed when i received this suit in the mail. i'm petite and fairly curvy  so i knew it would likely be a little long in the torso but the whole suit was so oddly shaped  i couldn't imagine anyone it would fit. the square shape in between the halter pieces is awkward  and the pieces that are supposed to hold your chest are super wide and loose.,Swim
-1,The cutout design of this suit looks cute on the model but didn't flatter my shape. i think it would work better on someone very thin. the criss-cross fabric portion was a bit baggy and didn't sit right. even worse  the bust portion made me look flat (and i'm a full c cup).,Swim
-1,The suit is lovely  but it is very long in the torso and gaps at the leg. i was told that it runs small and to size up to a 10. i did  but i do not think the smaller one would have done better. the bust is fake and it turns out when untied. worst of all it emphasizes the tummy. all in all not a good look for me. i am not heavy but i do need tummy support. normally i wear an 8 and in garnet hill a 6. sorry but it went back. i really wanted to like it.,Swim
-1,While the print is cute  the fit is a disaster if you are a c cup or fuller. the bottom band does not lay flat as pictured on the model (it rides up under your boobs) and the whole cup area tips forward - it's not really molded like a bra  more flat foam insert. immediately went back. hopefully  if retailer continues to do swimwear  they'll take a look at adjusting the designs to make sure they're also workable for fuller cup sizes (underwire please!),Swim
-1,I bought this suit based on the great reviews. i was so bummed when i tried it on. the top fit so well but the bottom kept bunching up. my torso is on the longer side so maybe that's why the bottoms keep coming up. every time i pulled the shorts down  the top would come down too  and vice versa. i am 5'5 and 120lbs and bought a 2 which is my normal size. i did like that the top had a bit of padding but that's the extent of what i liked about it. i will be returning it.,Swim
-1,I so wanted to love this suit. it was gorgeous - the color  the quality  the style  but i am returning and can not recommend it. the sides need to be connected just a little bit higher and i think it would work  but there is no way you could move around in this without things popping out in front. i mean it would be gorgeous to just lay there in the sun  but i didn't feel like i could even walk safely  and i am not well-endowed. very bummed but it's going back.,Swim
-1,"I'm on the shorter (5''3"") side of the spectrum and usually wear an xs in retailer. this is a lovely suit but it didn't work at all for me. it might work well on a taller person or someone who is longer waisted. the ruching and fuller cut leg was not flattering on me at all. it was very tight and pinched. sadly  i returned it.",Swim
0,"I ordered the romantic floral in s and xs to try on at home and just love the print! the fabric is so pretty and unique! others have mentioned how ""thin"" the fabric was but i thought it was pretty standard for a bikini/swimwear and had no complaints myself. there are removable cup liners so nothing can really show through the top. the sizing was tts and the xs fit me best. unfortunately this bikini will be returned because the fit is a little off. i love the thicker strap at the bottom of the ha",Swim
0,The colors and print are absolutely beautiful and i'm quite heartbroken that this suit just doesn't fit. i don't have a long torso but the v was just so plunging that i wouldn't feel comfortable leaving the backyard lounge chair in this bathing suit. no matter how much i tied the halter it still revealed a v halfway down to my naval. the strange thing is that there seemed to be too much fabric on top  lots of ruching and thicker straps than i would normally go for  and while i'm only around a b,Swim
0,Despite other reviewers comments on size - i really wanted this one to work so i ordered it. i'm typically a size xs and d chest and instead i ordered a small. the body of the sit for well but the cups of the suit i'd said for more for a b. (if i lifted my arms i would literally come out of it),Swim
0,So  disappointed that no where in the limiting did it mention this suit is australian in size!! i ordered the 10 (i'm usually an 8 but that was sold out) and the suit arrives and doesn't even fir over my hips. -- the label clearly says 10 australian us 6!  gutted that i have to return this suit because of this sizing issue.  the suit looks to be well made and the design is adorable of it only for.,Swim
0,I think in general it is just hard to buy a bathing suit online  but i really underestimated the v-neck of this suit. i read the reviews and noted it was not recommended for girls with larger size breast. as i'm basically an a cup  i figured i would be fine. the top portion basically has no coverage or hold. even when tied very tight  the top still opened making me feel exposed and like my entire breast would fall out of the suit. needless to say my fiancã© was not a fan of the suit either. even,Swim
0,L space is frustrating. i wear a 0/2 top but with 32d's i tried a large in this bikini top because from past experience with l space they run small. there's just zero support. the tie design helps secure the girls in place  but also flattens them out if you tie it tight enough so you don't spill out.,Swim
0,I really wanted this swimsuit to work and it looks really nice in person and good quality as well  but sadly the top is cut really strangely. in the photo shown of the model  it looks like a v-neck that kinda gives your boobs a little push to the middle for some slight cleavage. however  that's not how it fit for me. the cups have removable padding on this suit  and when left in  my boobs didn't even fit in the thing and it just looked really awkward in general. and with the padding taken out  m,Swim
0,This is a beautiful suit. was looking for a one piece. i ordered online. it is definitely high quality  but i ended up returning it. the colors seemed much more muted than the picture shows. i loved the fit  just wasn't as striking as i expected.,Swim
0,"I bought the s; came with a tag saying ""sz 8"". it is in fact more like a size 2  if not 0.     the bust is probably a 34 a or b  or 32a or b - the cups fit me relatively well  but the rest was so tight that i could barely manage to put put it in. i can't imagine wrestling with this bathing suit each time i want to wear it  so i will return it.     the fabric  design is as spectacular as it looks though... very good quality.",Swim
1,I love these bottoms. great colors. i also love the feel of the bottoms  very soft. high quality.,Swim
1,This suit is perfect in every way! (the leg opening could be a little bigger for the size) i would be a small if the leg openings were a bit bigger.  please please offer another suit before december 2015 so i can buy for our cruise!!!,Swim
1,"I'm 5'7""  125 lbs and i ordered these in a size small. i just got them in the mail and the print is really pretty and they seem very well-made. unfortunately  they were a little too small  particularly around my butt. after i ordered them  i read reviews on other merchants' websites and saw that many other stores recommend sizing up  as the brand is known to run small. i wish i had known before i ordered  but i'm exchanging them for a medium and i hope those fit better  because this suit is ador",Swim
1,Love these bottoms  cheekier than i thought but like them even more!,Swim
1,I love this suit  and have gotten so many compliments on it. i weigh 106-108 lbs. and ordered a s. typically i order xs but am glad i went with the size up. the coloring is beautiful. the legs are high cut / flattering. the top has no padding  and shows a seamless result. highly recommend!,Swim
1,I love the design of the suit and decided to take a chance and order despite the mixed reviews. i'm so happy i did! i couldn't be happier with the fit  quality and design. for reference  i am 5'8  size 4 and smaller chested (small b cup) and went with a medium. i could see that this suit might not work for everyone but i love it!,Swim
1,I love the design of this top.  the pattern is beautiful and the back unique.   i am a mom of two so i really appreciate the extra front coverage.  i can run around at the beach with my kids and not be worried about overexposure.  i am a 34d on top and purchased the large and it fits well.,Swim
1,I saw this suit in the store and was immediately drawn to it. i did not think it was gonna work because i have boobs (real ones) and i was not sure it would provide enough support. it is the cutest suit ever. have enough support to get away with it but definitely couldn't go for a jog. ha. it will also look great with white jeans and double as a bodysuit.,Swim
1,These run tiny. i wear a 25/26 in pants and took a medium in this bottom and i'm still not completely comfortable with the fit. love the floral print  but with a bottom this small you don't really see much of the flowers so on mine at least it's just some splashes of different dark colors.,Swim
-1,"This is a beautiful spring/summer dress  and the quality of the materials is great. i wanted to love it. but the sizing is ridiculous! i'm 5'3"" and 115 and i think you could fit three of me comfortably in the xs. while the pictures of the model in the dress don't suggest it has a shapeless cut  it definitely looked like a sack on me. a sack with a lovely print  but still an ill-fitting sack.",Trend
-1,I like my dresses oversized but this one is ridiculous. it's seriously unflattering. i usually between a m & a l and i got a small and it's still massive. but the slip is tiny.     it looks so cute in the picture. but not good in person.,Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
-1,"When i unwrapped this a chemical ""stink"" hit me that amost knocked me over. it was really unbearable and i m not overly sensitive to smells. second it was way too large with a boxy unflattering cut. the waist sits very high at elbow height and every below the waist the material balloons out in a rediculous manner. i wonder if they had it pinned down somehow on the picture here. with a more flattering cut i might have decided to wash it a few times to get the stink out. i do not recommend this fo",Trend
-1,"Finally received this in the mail today and was very disappointed. i am swimming in the xs (5'4""  110lbs). the colors are much more vibrant that shown in the pics - the green is a bright kelly green  the red is much more red than rust colored  etc. and it's a sweater coat! for the price i was expecting it to be lined and higher quality. i don't doubt that it will be warm  but can't justify the price. it's going back to the store.",Trend
-1,I so wanted to like this dress i ordered it for summer graduation and weddings. i usually wear a 4/s and even the xs is was too pig. it drapes like a smock. the material is heavy. the only thing pretty about this dress is the pattern and color.    still looking for the perfect dress...,Trend
-1,Love the look of this and the fabric  but runs way small. i usually wear a 0. ordered the 0  then 2. just got the 4 and it's still too small. will be returning all 3.,Trend
-1,I was so excited about this top  and so disappointed when it arrived today. the lace part is lovely  but the skirt part is a crinoline type fabric that balloons out at the sides. it is gathered at the sides rather than pleated  and there is no way to get it to lay flat. the back center section is pleated. why couldn't they have had the pleats all around? this will be going back with much regret.,Trend
-1,The jeans look so different online! the pair i got did not have the stone washed look and was completely different cut. the rise is not as stated and is actually 10.5 inches! also  i'm a true 25 and the waist is like a 27  but the legs are super skinny. i'm so disappointed and i'm not even sure if is worth swapping out for a smaller size. these look more like men's cut jeans.,Trend
0,Like a previous reviewer mentioned the jeans do not necessarily look like the one in the photo. i first ordered them in my regular size and also had to notice that they are cut like men's jeans with legs so skinny that i could only force them over my calves. the embroiding is beautiful  but it also stops the material from stretching  so the the super skinny legs are a real problem. also  they are not as intensely stone washed as shown in the picture. i decided to order them again one size bigger,Trend
0,This runs small  i got the size 3 which fits like a medium  not a large. its a bit of an aline shaped knit in a beautiful saturated navy. i loved the elbow length sleeves. i have a large 34g bust and although this fit  it came to the top of my waist and i'm short-waisted. it's a great basic for someone less busty or who likes a shorter length.,Trend
0,I was excited to try something by this designer and decided to order size large. unfortunately  this top just looked very odd. cute from the front but it wings out in the back where the sleeves meet the arms. the fabric makes an odd poof in that area. i do have a large bust and it didn't pull anywhere in the front. i expected it to be soft and drapey but the cotton feels very coarse and doesn't drape well. it covered my behind in back. unfortunately it made me look wide from the side view. i hav,Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,Trend
0,I was so in love with these when i saw them online. they arrived today  and while the fit was great  i was disappointed. the colors are definitely more drab in person than what's pictured in the photo. the material is very thick. it's soft and they'd be warm in cold weather  i'm sure. i liked them  but they were underwhelming. if they were less expensive  i would probably keep them because i liked the fit and they'd be a quirky alternative to what i usually wear to work  but sadly  back they go.,Trend
0,I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful  but run smalls the buttons on the back are nearly impossible to fasten. if you are single  good luck trying to get it buttoned. i'll be returning it.,Trend
0,"I order from retailer regularly and am pretty consistently a 0 petite or xxs petite. i ordered this in a 0 petite and it was like 5 inches too small in the rib cage and chest area. even if i would have got it zipped up  the halter cut is cut narrow so you can't wear a bra for sure...strapless would be necessary. also  the actual neck part was tight. for reference  i am 5'3""  108 pounds and a 32c bust. it seems you need to be flat chested to pull this one off and maybe missing a few ribs.",Trend
0,First  this sweater drapes beautifully and has a unique look.   however  there are several items to note. primarily  this sweater is very expensive. the wool has an itchy feel. the &quot;drape&quot; is a second layer under the cardigan so it creates a liner but it is not sewn in at the bottom. so it is annoying when you first put it on. it is at least sewn in on the inside of the cardigan at the top. i also notice that the seams are sewn white or are falling apart already on the sleeves.,Trend
1,This is such an ethereal flowing dress.more gray than light blue as it appears in pix.love the flowy bell sleeves.its a modest length just above the knee.quality a bit lower than is the retailer norm but still good.,Trend
1,I was on the fence about ordering this jacket  but i'm so glad i did. i got my birthday discount to help afford it. as the first reviewer said  the weight is substantial  but not too heavy  and the embroidery is beautiful! i have not worn this jacket yet  but i expect to get many compliments when i do! i usually don't wear jackets in this style  so it's a fresh  new approach for me....the embroidery takes it to the next level! it fits true to size. i usually take a medium  and the medium fits pe,Trend
1,I tried on a size 8 in the store just for fun... (i am a 0 petite) and then decided to take a chance and order my usual size. i was a little worried as many reviews said the dress was small  but it was on back order and decided to wait before ordering a size up. the 0p was actually fine  yes  it is a little hard to zip up  but once on  it is totally fine... not even too snug... but i didn't sit and eat... we shall see. i don't plan on ordering the size up. i think the zipper needed some wiggling,Trend
1,This easel caftan is simply amazing! the silhouette fits all sizes and shapes while providing a unique dress.,Trend
1,This lovely skirt absolutely hits the mark for quality. it is a substantial weight for fall  a deep vivid blue color  and just the right length to wear with boots.  it was a trifle snug in the waist. i would have kept it anyway  but the oversized pockets stuck out on either side in an awkward way.  at this price  it just wasn't right for me.,Trend
1,You just can't go wrong with a perfect white top. i'm usually xs or s and got this top in xs & the fit is perfect. the bottom is a very subtle bubble hem that you can't really see in the picture. the top is boxy but not too overwhelming since the proportions are just right. thesis a great transitional top that will go with skinny jeans  pencil skirts or even a pair of utility pants. it can easily be dressed up or down.,Trend
1,Fantastic quality. i agree the material is heavier and may be too hot for summer in sc but will be perfect for ac cooled offices. the fit is tts. i am smaller on top than the bottom and size 2 fit well everywhere thanks to the somewhat stretchy material  32-24-36. i never write reviews but this dress really is fantastic and at a great price point given the high quality of the fabric and design. i couldn't tell from the pics but the back bottom is not a single center slit but a double slit. i rea,Trend
1,Oh this is so much prettier in person! what you can't see from the pics is that the bottom flutes out a bit. it is quite charming. fits true to size.,Trend
1,"I found this at my local store and ended up buying both colors. the fabric is thicker than a t-shirt. these will go with so many things....jeans to dressy skirts. i normally wear a small but ended up buying the medium (2). the small fit me but was a little too short (for reference i am 5'8""). these will be a staple in my wardrobe all year round. love!",Trend
